frame,# arucos,reprojection_total [px],reprojection_avg [px],reprojection_median [px],reprojection_std [px],translation,|||rotationvec|||,angle
229,3,11.980600064406397,0.9983833387005331,1.0762209158023677,0.48952647072805644,1.3688086566238674e-12,0.0,0.0
230,3,11.678901917162742,0.9732418264302285,0.8358259603878242,0.43438419377311394,1.492256137404217e-13,0.0,0.0
231,3,11.277601583528899,0.9398001319607415,0.95661132107885,0.4004653279414194,2.3137214905434527e-12,0.0,0.0
232,3,12.921189472580203,1.0767657893816835,1.2003002109248868,0.44508086549478637,4.770868986263968e-12,0.0,0.0
233,3,11.051675061917155,0.9209729218264296,1.1081788872902583,0.4663985988647687,4.78806132202752e-12,0.0,0.0
234,3,10.451352514327693,0.8709460428606413,0.9501298648553311,0.316817147315351,2.473437930458589e-11,0.0,1.2074182697257333e-06
235,3,11.498834364138723,0.9582361970115603,1.0167809706377653,0.40485435461170677,2.7979492557845354e-15,0.0,0.0
236,3,10.809592711790664,0.900799392649222,0.8583430862324538,0.43748532211024876,5.5926796137290844e-15,0.0,1.2074182697257333e-06
237,3,11.46926530552543,0.9557721087937859,0.9098501110006716,0.4381818858287134,1.016351612259335e-14,0.0,0.0
238,3,11.612866434138443,0.9677388695115369,1.0262634470435648,0.3696326139612079,1.6254367486152307e-14,0.0,1.2074182697257333e-06
239,3,11.991490507856787,0.9992908756547321,0.9868092561612791,0.3655421434329117,6.297977335840097e-12,0.0,0.0
240,3,10.318018688476586,0.8598348907063822,0.8181542143602493,0.37804448095212617,8.575316197047603e-12,0.0,0.0
241,3,9.518291148650025,0.7931909290541688,0.90763379519664,0.41565565815460326,1.0579027086903198e-13,0.0,1.2074182697257333e-06
242,3,10.513232760673437,0.8761027300561198,0.9072455831823667,0.5499548019813839,7.700115545643621e-14,0.0,1.2074182697257333e-06
243,3,9.220545720318546,0.7683788100265453,0.7058809217044293,0.4328470496572303,4.045770036652302e-14,0.0,0.0
244,3,9.063855413504292,0.7553212844586911,0.729993555255057,0.48186654693337216,1.9707709602914757e-14,0.0,1.2074182697257333e-06
245,3,9.297461955464078,0.7747884962886732,0.6105209872777577,0.4882497420631495,7.646446993452937e-15,0.0,0.0
246,2,6.145327799899463,0.7681659749874328,0.5881745998028813,0.4931845936671403,1.584160875878548e-14,0.0,1.2074182697257333e-06
247,4,19.628365444696982,1.2267728402935616,1.0818990662083876,0.7203830532993402,1.6662594659381951e-15,0.0,0.0
248,4,17.6081727058131,1.1005107941133185,1.014479214759483,0.4237578751600044,3.800081936355517e-15,0.0,0.0
249,4,18.582457920762973,1.1614036200476856,1.1353377259893138,0.49609519095497223,1.4196101907942206e-15,0.0,0.0
250,4,19.2344199401808,1.2021512462613,1.1438817554437604,0.49478140474964405,2.1677797545656835e-16,0.0,0.0
251,4,20.329438002412253,1.2705898751507658,1.012512683156545,0.7107520193802674,2.9567179783608954e-15,0.0,0.0
252,4,18.39489818823894,1.1496811367649338,1.2763739502489777,0.33558498609391796,4.062661642740952e-16,0.0,0.0
253,4,18.38699233888934,1.1491870211805835,1.1862276357937982,0.5451275169973995,2.03927941413514e-15,0.0,1.7075472925031877e-06
254,4,18.365809361542226,1.1478630850963891,1.1161294111824664,0.5124144649258342,1.9421466978790252e-15,0.0,0.0
255,4,17.48633270758887,1.0928957942243043,1.0119279244527846,0.620665955651877,1.576213700060856e-16,0.0,0.0
256,5,28.474360981435588,1.4237180490717796,1.4150961671155353,0.5069440002995639,1.6769169066473757e-15,0.0,0.0
257,5,23.630882808716603,1.18154414043583,1.055875059431521,0.5952586977775021,1.0753270844771355e-15,0.0,1.2074182697257333e-06
258,5,22.703621954755217,1.1351810977377608,1.1211539964009793,0.5324219380572096,1.1188630228279524e-16,0.0,0.0
259,5,20.78389270656509,1.0391946353282546,1.0527666076785598,0.48653514483025995,1.1443916996305594e-16,0.0,0.0
260,5,22.562396434147765,1.1281198217073882,0.942906143858668,0.6708837260194761,1.594436429147036e-16,0.0,0.0
261,5,25.624623186649227,1.2812311593324615,1.3663166794473898,0.5106155825645771,7.033998881952434e-16,0.0,0.0
262,5,23.811409017845357,1.1905704508922679,1.3707470585946275,0.7196626558027198,4.755547536505877e-16,0.0,0.0
263,5,26.01465611864157,1.3007328059320789,1.3309381479521747,0.6571267015416374,4.855738599241184e-16,0.0,0.0
264,5,26.20436367786043,1.3102181838930216,0.9746846611672395,0.7392928766295378,8.168171649667679e-16,0.0,0.0
265,5,22.6853474428572,1.1342673721428602,1.2742813042018597,0.5442259616525766,4.710277376051325e-16,0.0,1.7075472925031877e-06
266,6,37.66381095534963,1.5693254564729013,1.620883509312044,0.851251055981766,3.4338762476989256e-16,0.0,0.0
267,6,30.73844067127819,1.2807683613032579,1.2519519988642573,0.5876000409711307,4.611102534756203e-16,0.0,1.7075472925031877e-06
268,6,21.870469346751996,0.9112695561146663,0.80104122202447,0.5485331180395823,1.1775693440128312e-16,0.0,1.7075472925031877e-06
269,6,26.12287427099045,1.088453094624602,1.1927453258903196,0.5939641719870123,6.988675367311055e-16,0.0,1.2074182697257333e-06
270,6,25.175002209064974,1.0489584253777071,0.9499173846096711,0.5322508513310427,1.1775693440128312e-16,0.0,1.2074182697257333e-06
271,5,23.27922561427682,1.1639612807138413,1.0623735739983262,0.5787526456897591,9.192921513844874e-16,0.0,0.0
272,6,35.92335139136046,1.496806307973353,1.3597393733689325,0.8318706647104029,1.1741502469620287e-15,0.0,0.0
273,5,25.19822382749263,1.2599111913746313,1.0021472079594829,0.6826092566458327,4.694406606659775e-16,0.0,0.0
274,6,31.755049984859248,1.3231270827024688,1.1269573064290812,0.9140341827920164,1.1752773953899248e-15,0.0,0.0
275,6,30.10765859001079,1.254485774583783,1.1055865560123896,0.6924209266864909,6.206335383118183e-17,0.0,1.7075472925031877e-06
276,6,31.33901790073406,1.3057924125305858,1.2328618558895785,0.8862945082896928,5.900916318210353e-16,0.0,1.7075472925031877e-06
277,6,29.33882914927912,1.2224512145532966,1.0692846927301378,0.8074027516189355,6.004449063730082e-16,0.0,1.2074182697257333e-06
278,6,30.827930064095888,1.2844970860039957,1.2053698193859546,0.8469007957691826,3.477763656540197e-16,0.0,0.0
279,6,34.087424466595195,1.4203093527748,1.2217769582888858,0.80018955039909,3.7263863056628965e-16,0.0,1.2074182697257333e-06
280,4,17.20654052102382,1.0754087825639889,0.8422007023972828,0.6937613875173638,7.328996257944194e-16,0.0,0.0
281,3,10.11679957183748,0.8430666309864567,0.8681139239758898,0.5228705802364387,3.7470027081099033e-16,0.0,0.0
282,4,22.355732001641055,1.397233250102566,1.3827315254279373,0.4820137480936691,1.1019522811520253e-15,0.0,0.0
283,3,12.627034297881922,1.052252858156827,0.8557448662908191,0.5208973217483484,2.3118911699436583e-15,0.0,1.2074182697257333e-06
284,2,5.357349920320946,0.6696687400401183,0.5607534199843325,0.39423080407367966,7.325725728988493e-14,0.0,0.0
285,2,4.792876488471334,0.5991095610589168,0.5599609117245234,0.11379892479508277,1.4650557572263667e-13,0.0,0.0
286,3,13.9222178678881,1.1601848223240083,1.0676261458184586,0.40908575401301417,2.7548678569353367e-14,0.0,0.0
287,3,9.8500611872489,0.8208384322707416,0.8754857321041771,0.32196803390697165,1.3168732758389505e-13,0.0,1.2074182697257333e-06
288,3,9.348175163914949,0.7790145969929124,0.7189825381057031,0.3422221914754313,1.7537430164205232e-12,0.0,0.0
289,3,9.38966514401274,0.7824720953343952,0.6710472272521836,0.31330997587644016,2.4327859268199406e-12,0.0,1.2074182697257333e-06
290,3,10.384128301909433,0.8653440251591195,0.7900411053390982,0.39107064906517214,3.3026501168599373e-12,0.0,0.0
291,3,7.001581996755183,0.5834651663962652,0.5217742517213193,0.1844403053422321,2.087276343330078e-12,0.0,0.0
292,3,8.482536937718477,0.7068780781432062,0.6393053253645338,0.38464078032190346,1.1697161226537018e-12,0.0,1.7075472925031877e-06
293,3,8.2620476749075,0.6885039729089583,0.5918134267718658,0.40080523589461253,6.508854453221893e-13,0.0,1.2074182697257333e-06
294,3,9.075216221545096,0.7562680184620914,0.7429293451650953,0.38089679031651796,5.15899852006394e-13,0.0,1.2074182697257333e-06
295,3,9.161962313653483,0.7634968594711236,0.5806491515701929,0.4850460834544771,4.043280606918422e-13,0.0,0.0
296,3,14.420396190322327,1.2016996825268607,1.0821870501854978,0.6353893766286756,3.074564239799453e-13,0.0,0.0
297,3,16.388811782763128,1.3657343152302603,1.400470063096336,0.5905427224814834,1.1585857110352592e-13,0.0,0.0
298,3,13.443449930679924,1.120287494223327,1.181903353224833,0.733604400473764,4.5896115985537104e-14,0.0,0.0
299,3,15.417493201213007,1.2847911001010839,1.3055378096952865,0.6307254205501575,1.2389879387074597e-14,0.0,0.0
300,3,11.686393321286133,0.9738661101071777,0.8852924454146377,0.5066797841010596,6.3224730955630895e-15,0.0,1.7075472925031877e-06
301,5,26.500236611426352,1.3250118305713177,1.363548275741932,0.5851666559325047,2.328038329960583e-16,0.0,0.0
302,5,22.14627229409568,1.1073136147047842,1.0378877560602673,0.5910930358544472,1.126654570740004e-16,0.0,0.0
303,6,29.97586063579719,1.2489941931582165,1.153581653040371,0.6274883343802866,1.112803476288533e-16,0.0,0.0
304,6,22.955703854629824,0.9564876606095759,0.9033418085549328,0.5707025324053169,3.7084152287924965e-17,0.0,0.0
305,6,26.78522789859717,1.116051162441549,0.9430549881171597,0.668045926685007,1.2295751324518482e-16,0.0,0.0
306,6,31.177540963372646,1.2990642068071934,1.0329229323385385,0.7937841131795915,2.2771838694454674e-16,0.0,0.0
307,6,19.97714306806001,0.832380961169167,0.7865205962559754,0.3314889810163242,1.193812447098184e-16,0.0,1.2074182697257333e-06
308,6,23.36656614858387,0.9736069228576613,0.9403853621380217,0.4318144432459202,1.1123893155135927e-16,0.0,1.7075472925031877e-06
309,6,24.593043175876282,1.0247101323281786,0.9792376241022609,0.4435176647709697,1.1123893155135927e-16,0.0,0.0
310,6,24.044067063701338,1.0018361276542223,0.9371684066846278,0.5882236766298827,1.3110653970590514e-16,0.0,1.7075472925031877e-06
311,6,21.545255345754313,0.8977189727397631,0.8284830596755867,0.45702265654925744,1.316562550716263e-16,0.0,0.0
312,6,20.591813692895347,0.8579922372039729,0.9616800407232184,0.48080291138198733,1.3256738189514616e-16,0.0,1.2074182697257333e-06
313,6,21.921804106878277,0.9134085044532614,0.8648686332272342,0.4674060391164582,3.1031676915590914e-17,0.0,0.0
314,6,22.25550850596769,0.9273128544153205,0.7595916398442288,0.6509094354695948,1.1464934308770758e-16,0.0,0.0
315,6,23.14457100809114,0.9643571253371309,0.9276844237588403,0.48227757507188274,1.2177709378935645e-16,0.0,0.0
316,6,24.33285634061731,1.013869014192388,1.0090756580165716,0.5519864355207823,0.0,0.0,0.0
317,6,25.873652419007424,1.0780688507919758,1.0331728482224727,0.6602686891069688,2.220717083251841e-16,0.0,0.0
318,6,29.00429268871177,1.2085121953629907,1.2986112257814209,0.6880528122446439,1.684022518587624e-16,0.0,1.7075472925031877e-06
319,6,29.86139275404119,1.2442246980850495,1.2072883144281858,0.8381439171961169,4.3885418357208765e-17,0.0,0.0
320,5,27.83879232429213,1.3919396162146065,1.2173364360112209,0.9730694824431345,2.246584109378013e-16,0.0,1.2074182697257333e-06
321,6,31.022398080143173,1.2925999200059655,1.160307236941363,0.7876714816340599,1.1274368112207335e-16,0.0,1.2074182697257333e-06
322,4,13.441414374953762,0.8400883984346101,0.8186587235786555,0.45764592402574844,1.1443916996305594e-16,0.0,0.0
323,4,16.554226500768795,1.0346391562980497,0.866048927159857,0.6534368306923372,3.4621969062914185e-16,0.0,1.7075472925031877e-06
324,3,9.529672152824245,0.7941393460686871,0.6585088495453261,0.41578660622630054,4.0756245466637334e-15,0.0,0.0
325,3,9.214176500541186,0.7678480417117655,0.6785273102742424,0.3006613549876489,4.747922942411248e-15,0.0,1.7075472925031877e-06
326,3,9.294910693807374,0.7745758911506145,0.6385899194897773,0.41797620000371843,4.198836807444849e-15,0.0,1.7075472925031877e-06
327,3,9.188050147645953,0.7656708456371627,0.7151523064708147,0.3311609337096871,4.98788168512167e-15,0.0,0.0
328,3,9.297196278686574,0.7747663565572145,0.7078001234817497,0.2731613673432941,4.649320734979044e-15,0.0,0.0
329,3,7.13944978974969,0.5949541491458075,0.4335987699318543,0.31261074558353086,4.429346940012494e-15,0.0,0.0
330,3,10.31752655946278,0.8597938799552316,0.6331613401195817,0.5261005907726422,4.426345385586168e-15,0.0,0.0
331,3,8.858241743146712,0.7381868119288925,0.5529866784964144,0.46543911806307947,4.550666075095354e-15,0.0,0.0
332,3,11.367642747433178,0.9473035622860985,0.8590085676740438,0.3680101849668278,4.5582172512319134e-15,0.0,0.0
333,3,10.53837527619903,0.8781979396832525,0.8400824313641534,0.5217925129234549,5.334273278284206e-15,0.0,0.0
334,3,10.857448678614707,0.904787389884559,0.795563688161887,0.4615197574016337,5.230270392068082e-15,0.0,0.0
335,3,12.292769407494749,1.0243974506245623,0.8118227672510252,0.46238797240128815,5.337512702553379e-15,0.0,0.0
336,3,13.188020679745478,1.0990017233121232,0.7925163424375297,0.72797839412296,5.343687202059248e-15,0.0,1.2074182697257333e-06
337,3,12.968311158802898,1.0806925965669079,0.9365486670039944,0.5718508988082978,6.138078244619834e-15,0.0,0.0
338,3,13.327347233678966,1.1106122694732472,1.110021604736184,0.4686520884336341,7.735547267023841e-15,0.0,0.0
339,3,10.819215581408077,0.901601298450673,0.7904550654925564,0.5737414953681512,7.843519537413535e-15,0.0,0.0
340,3,12.805432593264827,1.0671193827720689,1.077639632631017,0.6101874530097651,8.650752730908135e-15,0.0,0.0
341,3,13.521870078362353,1.126822506530196,1.1133256425327591,0.5374867928491003,8.984761065157731e-15,0.0,0.0
342,3,13.582350869840623,1.1318625724867186,0.8548603799774296,0.6325265676359108,1.0144323531005879e-14,0.0,0.0
343,3,14.297143078854008,1.1914285899045007,1.0612041554456102,0.8830196383496832,1.1390274130753033e-14,0.0,0.0
344,3,10.70736072190202,0.8922800601585017,0.7265220186628132,0.4832844175239766,1.2635723893772221e-14,0.0,2.091309789151873e-06
345,3,11.691184519150038,0.9742653765958368,0.8930688093458803,0.5450552306546107,1.2640707026824455e-14,0.0,0.0
346,3,10.355965288981515,0.8629971074151265,0.8124372402499818,0.4104795378630378,1.4141213821931738e-14,0.0,0.0
347,3,14.034596253581965,1.169549687798497,1.2086826413267429,0.6574709498376544,1.446204660307814e-14,0.0,0.0
348,3,11.329882035234302,0.9441568362695252,0.8956202084706624,0.37593476023934524,1.5819856368447722e-14,0.0,0.0
349,3,11.805326259135626,0.9837771882613021,0.8407420768136447,0.5319429288669665,1.4572344638428335e-14,0.0,0.0
350,3,14.637420106157965,1.219785008846497,1.2346046755031788,0.5354472820253424,1.445685198838052e-14,0.0,0.0
351,3,12.16377954439584,1.01364829536632,0.9627875831020917,0.37985219452438057,1.286783029872227e-14,0.0,0.0
352,3,15.40085946705545,1.2834049555879539,1.3965045317338767,0.5646382589776093,1.502975311624065e-14,0.0,0.0
353,2,9.220197173649257,1.152524646706157,1.0170693142700662,0.5536939561353545,8.192844622887608e-15,0.0,0.0
354,2,9.195575028173682,1.1494468785217105,1.148204553693236,0.5198349189481852,5.364837581410245e-15,0.0,2.091309789151873e-06
355,1,3.567447233393376,0.891861808348344,0.9092746544579884,0.17896181520770937,1.5772244971038398e-11,0.0,0.0
356,0,-1,-1.0,-1.0,0.0,-1,-1,-1
357,0,-1,-1.0,-1.0,0.0,-1,-1,-1
358,0,-1,-1.0,-1.0,0.0,-1,-1,-1
359,0,-1,-1.0,-1.0,0.0,-1,-1,-1
360,0,-1,-1.0,-1.0,0.0,-1,-1,-1
361,0,-1,-1.0,-1.0,0.0,-1,-1,-1
362,0,-1,-1.0,-1.0,0.0,-1,-1,-1
363,0,-1,-1.0,-1.0,0.0,-1,-1,-1
364,0,-1,-1.0,-1.0,0.0,-1,-1,-1
365,0,-1,-1.0,-1.0,0.0,-1,-1,-1
366,0,-1,-1.0,-1.0,0.0,-1,-1,-1
367,0,-1,-1.0,-1.0,0.0,-1,-1,-1
368,0,-1,-1.0,-1.0,0.0,-1,-1,-1
369,0,-1,-1.0,-1.0,0.0,-1,-1,-1
370,0,-1,-1.0,-1.0,0.0,-1,-1,-1
371,0,-1,-1.0,-1.0,0.0,-1,-1,-1
372,0,-1,-1.0,-1.0,0.0,-1,-1,-1
373,0,-1,-1.0,-1.0,0.0,-1,-1,-1
374,0,-1,-1.0,-1.0,0.0,-1,-1,-1
375,0,-1,-1.0,-1.0,0.0,-1,-1,-1
376,0,-1,-1.0,-1.0,0.0,-1,-1,-1
377,0,-1,-1.0,-1.0,0.0,-1,-1,-1
378,1,2.259331507069481,0.5648328767673703,0.5332635511154227,0.26167983232851505,5.050450080797067e-12,0.0,1.2074182697257333e-06
379,1,1.2548269621379384,0.3137067405344846,0.2909488179151519,0.04837158110657434,1.3087671012394069e-11,0.0,0.0
380,1,3.18110620322662,0.795276550806655,0.8044143393675931,0.057039623693059455,1.969017488921835e-11,0.0,1.2074182697257333e-06
381,1,1.4766724668235276,0.3691681167058819,0.35631747287421955,0.04209209184783622,6.510920294264138e-12,0.0,0.0
382,2,10.631680469968453,1.3289600587460564,0.9904582549750562,0.7902377040589939,2.8210508177267804e-15,0.0,1.2074182697257333e-06
383,3,15.724400015111266,1.3103666679259385,1.2083485651124821,0.6485774330087754,4.526797389797801e-16,0.0,0.0
384,4,16.515812141671002,1.0322382588544377,1.0540564365401879,0.4070041382418742,3.3766115072321297e-16,0.0,0.0
385,4,17.0082250034071,1.0630140627129439,0.8755340237147413,0.4977764690712589,1.2438245552835282e-15,0.0,1.2074182697257333e-06
386,4,19.43797977097172,1.2148737356857326,1.0993502203666021,0.525709399280419,4.494775313252277e-16,0.0,0.0
387,5,24.34323238136649,1.2171616190683248,1.0187672013247342,0.6499403759572436,6.767467331101678e-16,0.0,0.0
388,5,24.19551293783314,1.2097756468916572,0.9497210755362289,0.7121307882599343,3.387999773988765e-16,0.0,0.0
389,5,25.24127042216959,1.2620635211084794,1.1382391197165207,0.6733519600450016,4.52041112178401e-16,0.0,0.0
390,5,23.62468966332052,1.1812344831660258,1.0508418772959063,0.6058142519210691,3.4021815010030383e-16,0.0,0.0
391,6,27.850069852935622,1.1604195772056505,1.033131378515308,0.5493401972517715,3.4219371797089426e-16,0.0,1.7075472925031877e-06
392,6,25.787642910030485,1.0744851212512698,0.911243908097656,0.6017091401008714,3.387999773988765e-16,0.0,0.0
393,6,26.35870439304385,1.0982793497101606,1.027187116581151,0.6221088327718631,1.2412670766236366e-16,0.0,0.0
394,6,26.422290145855964,1.100928756077332,0.8949990399889611,0.5998080423717543,3.35945672305943e-16,0.0,0.0
395,6,23.983867695165625,0.9993278206319011,0.925173649581026,0.6304083864020577,1.1274368112207335e-16,0.0,0.0
396,6,28.63776341293548,1.1932401422056451,1.0685987254646618,0.6273129901560387,4.514015818715853e-16,0.0,0.0
397,6,26.783506288874577,1.1159794287031075,1.1556552387002048,0.5380821430308964,2.242025235105681e-16,0.0,0.0
398,6,28.814462240774613,1.2006025933656088,1.1695602033938237,0.6282112927726096,7.928578270080922e-16,0.0,1.7075472925031877e-06
399,6,23.951375064158498,0.997973961006604,0.9328369564044741,0.6370447488555835,6.938893903907228e-18,0.0,0.0
400,6,27.500321951276838,1.1458467479698682,1.0399643273224546,0.5709891004249439,2.3263411494723067e-16,0.0,0.0
401,6,23.172312684866174,0.9655130285360908,0.8530247329573835,0.5451799697032834,2.242025235105681e-16,0.0,0.0
402,6,26.199121581805503,1.0916300659085627,0.998943063027335,0.6280408640077405,1.1527756336890508e-16,0.0,1.2074182697257333e-06
403,6,28.637206272706795,1.1932169280294498,1.2483299415223124,0.5751942245474098,1.4689656421918345e-15,0.0,0.0
404,6,25.763759079880597,1.0734899616616913,1.0074234211330175,0.6658453083449248,4.585973723508303e-16,0.0,0.0
405,5,19.7974253286579,0.9898712664328955,0.9418650693715906,0.3973520640467693,3.383022124450437e-16,0.0,0.0
406,5,21.282352604638696,1.0641176302319348,1.0657817850925435,0.489263655788334,3.394388883480595e-16,0.0,0.0
407,5,20.993232958527418,1.0496616479263712,1.0069607089733936,0.5095001727582923,2.2887833992611187e-16,0.0,1.2074182697257333e-06
408,5,25.18678135075042,1.259339067537521,1.1796524675319002,0.5833621727015789,2.259406572275432e-16,0.0,0.0
409,5,26.76020293454864,1.3380101467274321,1.1543882287000538,0.7251405914343324,2.3016322584809547e-16,0.0,0.0
410,5,26.015691749667408,1.3007845874833706,1.224168591255628,0.6906960149363448,3.387999773988765e-16,0.0,0.0
411,5,30.09393931752723,1.5046969658763616,1.225921703471323,0.9500592627412977,2.254873622441467e-16,0.0,1.2074182697257333e-06
412,4,19.6704377147343,1.229402357170894,1.080211035583987,0.746891726150155,3.411368008432962e-16,0.0,1.2074182697257333e-06
413,4,22.33435762654664,1.395897351659165,1.3796624947794662,0.6849688361855855,8.000987743119911e-16,0.0,0.0
414,3,11.189487225550597,0.9324572687958831,1.0335437133956735,0.35541086168676767,8.919459698465706e-15,0.0,0.0
415,3,9.17891546668328,0.7649096222236067,0.7456248895427169,0.3032678547528407,1.248992786218999e-14,0.0,0.0
416,3,7.299366326012114,0.6082805271676762,0.5642161556508212,0.3769834533735976,1.561411485691916e-14,0.0,0.0
417,3,9.010417625717665,0.750868135476472,0.6618284808930247,0.31445280459818975,2.118420849055444e-14,0.0,1.2074182697257333e-06
418,3,10.570347210192374,0.8808622675160311,0.6579067021258782,0.4624226547665097,2.5454819690277742e-14,0.0,0.0
419,3,8.065466662183384,0.6721222218486155,0.6745085796729671,0.35428111437513743,3.781632307964001e-14,0.0,0.0
420,3,8.034784650027026,0.6695653875022521,0.6453999873165535,0.29003063252005035,5.843492181585035e-14,0.0,0.0
421,3,7.81845863667405,0.6515382197228374,0.8130573230415734,0.45539576619756467,6.901418156038517e-14,0.0,1.2074182697257333e-06
422,3,8.632074290305464,0.719339524192122,0.700738625347235,0.25977132305331313,1.3841621140627557e-13,0.0,0.0
423,3,9.520228208006005,0.793352350667167,0.7395419447557603,0.3311757290339405,1.8182395422931435e-13,0.0,1.7075472925031877e-06
424,3,10.13823904390648,0.8448532536588734,0.8904653826612914,0.30484302741561997,1.347395213349509e-13,0.0,1.2074182697257333e-06
425,3,10.399268982699477,0.8666057485582898,0.984036289348208,0.485989496079568,5.974426818411431e-14,0.0,0.0
426,3,8.924031490582308,0.7436692908818591,0.7986650845674081,0.3943591161564994,2.4134426627966493e-14,0.0,1.2074182697257333e-06
427,4,15.002737489159841,0.9376710930724901,0.7717755763300943,0.5436527672845084,2.4708698718685164e-16,0.0,0.0
428,5,18.8373099734072,0.9418654986703601,0.9226189274247975,0.46841843007716133,4.443059973708341e-17,0.0,0.0
429,6,22.83367413426308,0.9514030889276285,0.8822681478263765,0.555898255311666,1.576213700060856e-16,0.0,0.0
430,6,21.425910032063378,0.8927462513359744,0.867087823692801,0.5009772024050027,6.973502068242161e-17,0.0,1.7075472925031877e-06
431,6,22.366391625196442,0.9319329843831853,0.8433287646470514,0.4696496462318139,1.389512421408389e-16,0.0,1.2074182697257333e-06
432,6,19.946294699768618,0.8310956124903592,0.858569165355709,0.43778039735371155,5.0515910130503314e-17,0.0,0.0
433,6,19.5528687978241,0.8147028665760042,0.8117193650655596,0.46656591901516403,1.389512421408389e-16,0.0,0.0
434,6,23.590315239314545,0.9829298016381062,0.8746303970587466,0.5579427137798699,2.2516683988987807e-16,0.0,0.0
435,6,19.750176887102477,0.8229240369626031,0.7147568217197254,0.5575484599451713,1.1123893155135927e-16,0.0,0.0
436,6,25.09661258757891,1.0456921911491213,0.7969196106044442,0.6803108670193952,1.1527756336890508e-16,0.0,0.0
437,5,19.220685977155824,0.9610342988577913,0.8534711737500593,0.4519646519042314,1.457167719820518e-16,0.0,1.2074182697257333e-06
438,6,25.747021688489376,1.072792570353724,0.8753429044902311,0.7282720876237341,3.1031676915590914e-17,0.0,1.7075472925031877e-06
439,6,26.773152215392326,1.1155480089746799,0.9826527140316501,0.6748788898272327,1.167818111637772e-16,0.0,0.0
440,6,29.84718153117066,1.2436325637987775,0.9321328248107613,0.7262580279284869,1.1643341981219687e-16,0.0,0.0
441,6,27.266229579865687,1.13609289916107,1.2577514154807639,0.5714635235212177,3.3438454307909625e-17,0.0,0.0
442,6,27.029563557480436,1.126231814895018,1.10953510059583,0.5945902374494255,3.74575767654754e-17,0.0,0.0
443,5,21.18393655793845,1.0591968278969224,0.7879419158447856,0.6338944132725497,1.1817783786457411e-16,0.0,0.0
444,6,24.96735743531828,1.0403065598049286,0.8924592035408775,0.6251856371451886,3.7053709689590213e-17,0.0,0.0
445,5,17.874186970390998,0.8937093485195499,0.8431751347232233,0.5417671243019494,2.304261996186851e-16,0.0,0.0
446,5,16.3426510875564,0.8171325543778198,0.7111888514149529,0.34356613105921957,5.605063087764203e-17,0.0,0.0
447,5,16.19780118687826,0.8098900593439131,0.7653140169535696,0.4075127911060692,2.4394924734781536e-16,0.0,0.0
448,5,18.563686408735517,0.9281843204367759,0.8521982135920376,0.5078709964133107,1.2412670766236366e-16,0.0,0.0
449,3,7.7928376112260365,0.6494031342688364,0.41408708101156827,0.4381925662410787,8.205562632543621e-14,0.0,0.0
450,4,15.982948622692108,0.9989342889182569,0.8675832735739202,0.5817237610904238,6.733945391863337e-16,0.0,1.2074182697257333e-06
451,3,8.99546085224338,0.7496217376869483,0.6189377194492427,0.45584868303361453,1.72100631186965e-13,0.0,0.0
452,3,9.020862434422261,0.751738536201855,0.4876962899726971,0.594164782882415,6.883159446774358e-13,0.0,0.0
453,3,10.23605242515358,0.8530043687627983,0.9156237376602328,0.5539363327154055,5.815414682538875e-13,0.0,1.7075472925031877e-06
454,3,10.46405275924797,0.8720043966039975,0.8746641946079712,0.5050664309238392,5.2169328788393274e-12,0.0,0.0
455,3,11.208412457531594,0.9340343714609661,0.7590770328919398,0.3722797714985895,3.1265396248459502e-15,0.0,0.0
456,3,10.2574879055798,0.8547906587983167,0.8374550741362854,0.4232028493513945,1.1605183368262624e-15,0.0,0.0
457,3,10.303494125953273,0.8586245104961061,0.8503994208378638,0.35900842071554856,8.759511914735174e-16,0.0,1.7075472925031877e-06
458,3,9.593408308620376,0.7994506923850312,0.7210071224725318,0.32621822175548426,8.041989702820213e-12,0.0,0.0
459,3,8.840743064309558,0.7367285886924632,0.7986567658562773,0.3733279167981031,1.7479416511472731e-12,0.0,0.0
460,3,9.471526053078284,0.7892938377565236,0.8914478099439763,0.38202884083571986,1.0185133884909596e-12,0.0,0.0
461,3,8.570754655394278,0.7142295546161899,0.6500820408852372,0.37127624613363513,4.250333820623947e-13,0.0,0.0
462,3,9.852360371009423,0.821030030917452,0.8366837271430985,0.32117818418209293,1.6983318348109535e-13,0.0,0.0
463,3,8.811508280654936,0.7342923567212446,0.7967786028313462,0.29712104245642756,1.0171627606741802e-13,0.0,0.0
464,4,14.167661322531359,0.8854788326582098,0.9064116225781615,0.3537511559855986,1.1274368112207335e-16,0.0,1.7075472925031877e-06
465,4,15.797804369844608,0.987362773115288,0.831116574263951,0.5401240390879095,1.3597399555105182e-16,0.0,2.091309789151873e-06
466,4,15.972952652556316,0.99830954078477,0.9905103718995586,0.5448338636865425,2.276126435504334e-16,0.0,0.0
467,5,19.51278140618351,0.9756390703091753,0.9557404483432117,0.48916882250629096,7.301351988545593e-16,0.0,0.0
468,5,19.500082714301556,0.9750041357150778,1.0566973052401853,0.42720030826539357,2.387624894196368e-16,0.0,0.0
469,5,23.282541687482624,1.1641270843741311,1.1093073099667887,0.6162802059231891,1.1443916996305594e-16,0.0,0.0
470,4,18.543658838500193,1.1589786774062623,1.1569786690324886,0.40832376345090604,1.9078803932353506e-16,0.0,1.2074182697257333e-06
