frame,killerqueen_N_detectedCorns,emperorcrimson_N_detectedCorns,diavolo_N_detectedCorns,tcangalho,Rcangalhoangle,|||Rcangalhorodrigues|||,reprojectionNormAvg,terr_emperorcrimson_diavolo,terr_emperorcrimson_killerqueen,terr_diavolo_killerqueen,Rerrangle_emperorcrimson_diavolo,Rerrangle_emperorcrimson_killerqueen,Rerrangle_diavolo_killerqueen,Rriguez_emperorcrimson_diavolo,Rriguez_emperorcrimson_killerqueen,Rriguez_diavolo_killerqueen
230,12,12,20,0.36441400635531357,14.84218713801075,0.25904503375543836,41.366688413615776,1.0723234657672558,2.258043563262504,1.145696276775896,19.941068209301367,21.9494865857547,2.6360066189754865,0.34803729661708116,0.3830908100437482,0.04600699460548587
231,12,12,24,0.3463604794048181,14.098465303753885,0.24606463902868395,39.65245301648095,1.0570338406201092,2.254041027255068,1.129218492704092,18.510427585309838,20.987315522534388,2.79765280341668,0.3230679073156424,0.3662977570231381,0.04882825274727073
232,12,12,24,0.34272980041877793,13.94760128793777,0.24343156522990975,40.8678111826472,1.0308723423014114,2.2428513682327775,1.1377443193009182,17.87956294010245,20.775559676019036,3.187681247691169,0.3120572421223476,0.36260192029109795,0.05563553327628779
233,12,12,24,0.3224831043804413,13.118934759792138,0.22896860591269907,39.39033479479063,1.0004772748777695,2.21062445426805,1.1230734035736203,17.35610697229011,19.561608748348934,2.439088558736609,0.3029212119948088,0.3414144796456157,0.04257012609767171
234,12,12,20,0.28763230453962224,11.690774707961102,0.20404251076279548,37.746763715503334,0.9447908778656701,2.1787218466489535,1.1366539498376318,16.084711608742566,16.77143967995725,2.2161728351826078,0.2807311768063141,0.2927168427148781,0.038679512767188395
235,12,12,20,0.2665200401282025,10.827199522195487,0.18897028043265995,35.93626346257356,0.8683756499265632,2.1347562351236236,1.1256176389623485,14.269352502351959,15.906049268392223,2.306196795841454,0.24904718329373535,0.2776129307178787,0.04025072728637132
236,12,12,16,0.2624848411122573,10.661262956545666,0.1860741410126198,34.796704103474205,0.8041927515361071,2.0901725225746945,1.1289964705082356,13.988684648960435,15.333246346588812,2.661857874086902,0.2441486051475495,0.2676156337673664,0.04645818412294831
237,12,12,12,0.23654855934259136,9.603679910131317,0.16761583473941655,39.23568937540592,0.8154999326191905,2.1100066594302436,1.116737040931533,12.390146976910644,14.160772233150654,2.260120520331735,0.2162488595531157,0.24715210009346808,0.03944654457166496
238,12,12,12,0.24262687237588065,9.849894389089458,0.17191308806332006,39.524162729278366,0.7460368112600289,2.0758159635380085,1.1309765789182875,12.264395198025113,14.20951783375607,3.075770135486208,0.21405407697132225,0.24800287131989568,0.053682315898742276
239,12,12,12,0.2466497193538202,10.014771241300618,0.17479073199473005,39.14861445796654,0.7312604170366096,2.0705050360295614,1.1234439795388655,12.88939291800801,14.471074990997229,2.6838458148958577,0.2249623450024823,0.25256790489590863,0.04684194608579825
240,12,12,12,0.27703542718857316,11.256881777123732,0.1964696505185518,42.587996208005606,0.7212885992964685,2.0661010921064853,1.1148320273902073,14.527119416523998,16.78350359600479,2.4600223188412995,0.25354606464874385,0.292927397770591,0.04293548913631607
241,12,12,12,0.303350869149772,12.339211042422397,0.21535985978869146,41.61145156783058,0.7301272681995251,2.0729336530172877,1.1067417581875145,18.017220728041963,17.956066634751572,1.044345764471355,0.3144598237629043,0.3133924834839122,0.018227272119258
242,12,12,12,0.32513554891661905,13.22883316355872,0.23088669490111272,42.387493273078945,0.7379579084788389,2.099208492383498,1.112771169241296,18.53782887383382,19.06115685815622,2.0875137586848718,0.32354615001967413,0.33267994641392445,0.03643398826973949
243,12,12,12,0.3516305850863124,14.310000082919792,0.24975661740760544,41.81238325928133,0.7436244927564047,2.1194321319311165,1.1167406272708447,19.368503758717495,19.85049722733386,3.710999262707292,0.3380441617745183,0.34645653477498123,0.0647691556733174
244,12,12,12,0.3447837814945929,14.043646470452034,0.24510786989543876,40.725174341515356,0.7523786898794766,2.115264214856385,1.108932867266656,20.509737536808156,20.89845276862671,0.7227491059180249,0.35796244873717586,0.3647468093850602,0.012614351564079562
245,12,12,12,0.4008119212358537,16.344703862804902,0.28526889766937,42.57598447980117,0.7489944823925472,2.1116580572002484,1.0944846922614124,23.0541627984513,23.430861120460243,2.5490876695024323,0.40237104712376687,0.4089456731295578,0.0444899727547915
246,12,12,12,0.41093061611315584,16.76294114577616,0.2925685153118201,43.65269364644415,0.7208177862921534,2.1026998637239993,1.1138483818045524,23.72956721237923,23.93900557310546,2.620250651842863,0.41415907792931184,0.41781446690396234,0.04573200110218559
247,12,12,12,0.4228322513164707,17.255642114762246,0.30116776944839124,43.573516065705086,0.7155958081003614,2.109806412031208,1.1288778603399596,24.693344439228838,24.394637209595523,2.678944695461437,0.4309801637935771,0.42576673913696333,0.046756405414634127
248,12,12,12,0.4170678570478344,17.02447639189702,0.2971331664666339,43.184264847497005,0.7339915498568133,2.119665996324079,1.120941818389667,24.323925586368585,25.07227603610872,1.6772275532127383,0.42453258849222575,0.4375937677989683,0.029273143108707916
249,12,12,12,0.4429913296547498,18.09839561560406,0.3158765928207924,44.093011007404,0.7458581982571999,2.1318788909067945,1.120848422609626,25.871629674570134,26.421546297972736,2.002010874268069,0.451545120677921,0.46114297636774304,0.03494168141670803
250,12,16,12,0.4602273126996595,18.813704384395667,0.3283610860045934,41.41238282921032,0.7600071332573125,2.1366747025695823,1.1087790850633075,26.58625228084363,27.59105335624815,2.2638075160945212,0.4640176380665746,0.4815547251599618,0.039510894787243914
251,12,16,12,0.4802005393421383,19.649219381373552,0.3429435736516456,41.44236026407052,0.7672257558753489,2.1553797183799475,1.1251617420529196,27.894668023920275,28.982199674010634,2.070790446188908,0.486853800768191,0.5058348087819133,0.036142111404832755
252,12,16,12,0.500579805409046,20.493169303332632,0.3576732785117814,40.259364384924325,0.7802687832627558,2.161317854130397,1.1260479419158473,27.868618600529608,30.63002045733886,2.9808688521283577,0.4863991525617774,0.5345947069337829,0.05202597603978382
253,12,16,12,0.5009929022798223,20.523334826857724,0.35819976621787797,40.07204184528681,0.7861678429610568,2.1699362603108927,1.1234151832599457,29.206769726395567,30.609333645245197,1.7539011089310308,0.5097542955974079,0.5342336539510071,0.030611349105218958
254,16,16,12,0.49197518788675554,20.14318065169537,0.3515648241960878,37.278735441267095,0.8367836156841955,2.176210595590756,1.0860955712812341,28.575598053216655,29.902512440466698,1.9514314614011112,0.4987382717551134,0.5218972967047092,0.03405890412844099
255,20,16,12,0.5049583942495061,20.68428770108903,0.36100892381376243,37.302720798317615,0.8543131565319148,2.2075904316454547,1.1062449467467939,28.833638832724635,30.963537656149786,2.255686614391567,0.5032419329619404,0.5404156801650616,0.03936915831428526
256,20,16,12,0.49690491313557855,20.339374515042802,0.354989053083717,35.28534025191452,0.8673613488928626,2.2332660529260173,1.1243221517749793,27.532227681542462,30.489925445149876,2.995970418435207,0.48052802345164175,0.5321495877054631,0.05228954809405083
257,20,16,12,0.4999294615546475,20.470394158111034,0.3572757772400426,36.372794434627,0.8913179484668571,2.2536317580126184,1.1294759226514313,28.204634197104852,30.653568668718258,2.5529796085092666,0.492263731060067,0.5350057007553086,0.044557899904752576
258,24,16,12,0.5220731221346386,21.39194301675705,0.3733598390414132,36.466098048910936,0.961389925356079,2.2816603979234467,1.1053202076917794,29.211926960056083,31.781461309635002,3.182440780579445,0.5098443063050776,0.5546911409483198,0.05554406987084173
259,24,16,12,0.49608227476659456,20.309318398763487,0.35446447489428196,36.30077149594334,0.9758839433263872,2.32175209451183,1.135291190781338,27.922626595240317,30.449336689352947,2.5559919116965237,0.4873417698918789,0.5314411802775187,0.044610474513448496
260,20,16,12,0.500191826733858,20.47599902551616,0.35737360063039997,37.378446519444225,1.0377783905650295,2.3464579422959746,1.122195868074893,28.020480108356853,30.378344445728654,3.0291725224623867,0.48904963588040595,0.5302021318828969,0.05286903412790212
261,24,16,12,0.5009584673251014,20.512955261529417,0.35801860862797574,39.16188877920862,1.0904644956959528,2.3797954725567245,1.1190446633193136,28.52073518819403,30.454895081368676,2.563235515024807,0.4977807341233922,0.5315381925193098,0.044736899241225536
262,24,20,12,0.5162212353877383,21.159450409116705,0.3693020775515454,42.03292984592188,1.163916084614748,2.41647579469742,1.1020414717926834,30.28256900941387,31.200731312706584,1.995050905228809,0.5285305351766709,0.5445554904368229,0.03482020704113608
263,20,20,12,0.5065602799249722,20.752699822983523,0.36220294058910096,42.00180405479038,1.195876750676418,2.4427747338842947,1.1144079824770659,29.323580610980386,30.821630339240258,2.1128885187291035,0.5117930301355806,0.5379389302523198,0.03687686137940271
264,24,20,12,0.5259451486232832,21.560111161412493,0.3762949268626195,43.14006683320191,1.242980031660981,2.457272415420247,1.1008496894224087,30.55324311756577,31.483138072186893,2.6439522944841065,0.5332546895638208,0.5494844182196407,0.04614567280439674
265,24,20,12,0.5148573032820534,21.101722260168998,0.368294531281322,43.40077241158777,1.2499881216503266,2.467152146138659,1.107756962619296,30.15504216089825,31.118936638497665,2.031187981110258,0.5263047717853815,0.5431279040612811,0.03545091799729787
266,24,20,12,0.5176259667783228,21.217606488840314,0.3703170926227682,43.611401255667346,1.2754090738604456,2.4870046055471864,1.1129379387402034,30.14073585754081,31.433025905366627,2.0790577036127047,0.5260550796880045,0.5486097959133186,0.03628640226698187
267,24,20,12,0.49497834773784133,20.265890523398692,0.35370651548201826,44.07963432656568,1.2804591726341283,2.4861116844558917,1.1185692604479787,28.485474474305338,30.07428291155253,2.237914184337473,0.49716531856942947,0.5248952569828578,0.039058970893766524
268,24,24,12,0.4704184966116234,19.24317742224571,0.3358568045636075,44.635213466179856,1.2875076754129082,2.486921348211551,1.1154786232746143,27.38283287969887,28.52435774138374,1.822341645653959,0.47792059227410555,0.49784395960387845,0.03180586181283849
269,24,24,12,0.46064864816415413,18.835492529540154,0.32874136087526323,44.12174694247376,1.2910826797334987,2.4799349895358027,1.1076931399413925,27.019375241693645,27.675098451143434,1.8120038957824425,0.4715770597993941,0.48302158878603596,0.03162543404036079
270,24,24,12,0.4651443666785477,19.02264668301362,0.33200781706215693,44.5762334114385,1.300681110808173,2.4878446804242658,1.112966818588072,27.171188336990223,28.042730596045907,1.8540211160038569,0.4742266981599649,0.4894379801507531,0.03235877287575331
271,24,24,12,0.41035336528551003,16.74505860086509,0.29225640602448044,40.969002023188175,1.2269439804093885,2.436859150499054,1.110284414101039,23.863034965208957,24.557573692400737,1.8145671449842202,0.4164885296614274,0.42861051723353244,0.031670171178480935
272,24,20,12,0.4025553923394676,16.389266476824787,0.2860466620073214,43.03662321155675,0.9008767442514048,2.4221694094310333,1.398568405011505,8.512854642145223,23.878674694763443,16.77627009356517,0.14857734224912228,0.416761494436274,0.2928011493365686
273,24,20,12,0.3862078072899493,15.744337778377634,0.2747905327788105,38.668332455141076,1.1673381505970442,2.4052125478832442,1.1210763909468893,21.89376731375407,23.250422739110462,2.0888232822675032,0.3821183252905253,0.4057964292780361,0.03645684376787064
274,24,20,12,0.3731766282301859,15.203518923792869,0.265351463109441,39.53231027461161,1.118046591656607,2.3730339910357534,1.1224200004515306,20.607506842837992,22.40838694788277,2.5946629806568233,0.35966884503478586,0.3911001323014755,0.04528541199206659
275,24,20,12,0.3547156443569414,14.44409998268759,0.2520971021851528,39.95741760624476,1.0681387149656913,2.338812998834752,1.1208474710395218,19.77072545372502,21.2216728582961,2.33990163604092,0.34506425467535345,0.37038806415838293,0.04083898772171607
276,24,16,12,0.3444668416938654,14.0221766345895,0.24473315056980038,43.34585316088647,1.0165290750559381,2.2963830413851225,1.1115140889160833,18.84954366723829,20.799980784374803,2.417005452154346,0.32898659949175524,0.363028149038893,0.04218470317875287
277,24,16,12,0.34581909581772013,14.079497152982063,0.2457335823446938,44.45301682808586,1.0024311202096317,2.282070896779562,1.1096015758972277,19.269824594453198,20.91341098612978,2.0552558783623547,0.33632188545499064,0.3650078795307181,0.03587098204837259
278,24,16,12,0.3537547939261609,14.401521742866237,0.2513539717105623,47.80206473064049,0.9728654675935134,2.2676504898054897,1.1158500501838748,18.808188720758373,21.36494436261846,3.0314321452214594,0.3282648195136967,0.3728886236330934,0.05290847198489676
279,24,16,12,0.3598566278968138,14.655293765983055,0.2557831290633941,49.040071027204895,0.959987815643311,2.2560524959240937,1.1214835093742572,19.759227930771054,21.728380221685633,2.4782731454917486,0.3448635850439824,0.37923177599362845,0.04325402615257208
280,24,16,12,0.3571002028552088,14.544889658808609,0.25385621388547724,49.91457538480419,0.9341438899114705,2.232506954058719,1.11648062349555,20.137113845134877,21.62803885106851,1.8695162802214733,0.3514589384465398,0.37748048870039647,0.03262921450949484
281,24,16,12,0.35299378740103443,14.376622954230863,0.2509194058691117,51.37324429786156,0.9123750594570725,2.2097774372207697,1.1150633199870872,20.113839492727635,21.32447702489162,1.6915523450718202,0.3510527243657646,0.37218233535024353,0.029523157891327013
282,24,16,12,0.32464751705543043,13.21042565294262,0.2305654232337573,51.44033177507746,0.8509077164097694,2.1786461900891614,1.1155451978320896,18.240157066389703,19.62155094560849,1.7695689468286084,0.3183507968894117,0.342460668348675,0.030884804463178924
283,24,16,12,0.3309077291288615,13.4690679194478,0.23507958236909354,51.523850605934115,0.8648296635855259,2.1893281606411494,1.1133416268054193,18.842559584652985,20.1023976138136,1.4622465598751238,0.3288647042554112,0.3508530259060976,0.02552101694577261
284,24,16,12,0.345353459600809,14.058240525867092,0.2453625842136711,51.5213961740183,0.8553697808912353,2.1951279855753354,1.1301299517248178,18.7879493399443,20.8749788520613,2.5117933855946073,0.3279115756799249,0.36433711225265597,0.043839064708431276
